id,code,short_name,full_name,country,date1,date2,url
rail_company_3548,3548,MTPL,METRANS (Polonia) sp. z o. o.,PL,07/09/2017,11/09/2017,https://www.metranspolonia.pl/
rail_company_3549,3549,ERB,KEOLIS Deutschland GmbH & Co. KG,DE,11/09/2017,02/10/2017,http://www.keolis.de
rail_company_3550,3550,Tagab,Tågåkeriet i Bergslagen AB,SE,25/09/2017,29/09/2017,http://www.tagakeriet.se/
rail_company_3551,3551,JSC Gargždų geležinkelis,Joint Stock Copmany Gargždų geležinkelis,LT,25/09/2017,29/09/2017,http://gargzdugelezinkelis.lt/
rail_company_3552,3552,TX L GmbH,TX Logistik Schweiz GmbH,CH,03/10/2017,06/10/2017,http://www.txlogistik.eu
rail_company_3553,3553,Keolis,Keolis Nederland,NL,04/10/2017,06/10/2017,http://www.keolis.nl
rail_company_3554,3554,MILLET,MILLET SAS,FR,06/10/2017,10/10/2017,
rail_company_3555,3555,ARS,ACCIONA Rail Services,ES,20/10/2017,24/10/2017,http://www.acciona.es
rail_company_3556,3556,ECOT,Ecorail Transport,FR,23/10/2017,24/10/2017,http://www.forwardis.com/
rail_company_3557,3557,Kemin Satama,Kemin Satama Oy,FI,15/11/2017,17/11/2017,http://www.keminsatama.fi/
rail_company_3558,3558,RXP,Railexperts B.V.,NL,21/11/2017,04/12/2017,http://railexperts.nl/
rail_company_3559,3559,AŽD,AŽD Praha s.r.o.,CZ,04/12/2017,19/01/2018,https://www.azd.cz/en/about-us-1/about-us/
rail_company_3560,3560,IL,InfraLeuna GmbH,DE,13/12/2017,14/12/2017,http://www.infraleuna.de/en/
rail_company_3561,3561,RO-BEU,SC CONSTANTIN GRUP SRL,RO,20/12/2017,08/01/2018,http://locomotive.ro/
rail_company_3562,3562,NHTR,"NH-TRANS, SE",CZ,03/01/2018,08/02/2018,http://www.nh-trans.cz/en/
rail_company_3563,3563,KOST,"KOS-Trading, a.s.",CZ,03/01/2018,08/01/2018,http://www.kostrading.cz/
rail_company_3564,3564,HTM,HTM Personenvervoer N.V.,NL,10/01/2018,15/01/2018,https://www.htm.nl/english/
rail_company_3565,3565,SWT,SWT Stadtwerke Trier Verkehrs-GmbH,DE,17/01/2018,26/01/2018,https://www.swt.de/
rail_company_3566,3566,ELV,Eisenbahnlogistik Vienenburg,DE,22/01/2018,26/01/2018,http://www.eisenbahnlogistik-vienenburg.de/
rail_company_3567,3567,CM Sp. z o.o.,CARGO Master Sp. z o.o.,PL,26/01/2018,01/02/2018,
rail_company_3568,3568,BL24,Bahnlogistik24 GmbH,DE,02/02/2018,26/02/2018,http://www.bahnpersonal24.de/Bahnlogistik24/
rail_company_3569,3569,MEDWAY,Medway - operador ferroviário et logistico de mercadorias sa,,,,
rail_company_3570,3570,REGIO CALATORI,REGIO CALATORI S.R.L.,RO,14/02/2018,14/03/2018,https://regiocalatori.ro/
rail_company_3571,3571,"OAO ""PK ""ZhDS""""",OAO Zheldorservice,MD,12/02/2018,02/03/2018,
rail_company_3572,3572,Ferrovie del Sud Est,Ferrovie del Sud Est e Servizi Automobilistici s.r.l.,IT,16/02/2018,21/02/2018,https://www.fseonline.it/
rail_company_3573,3573,RCL-MAC,Rail Cargo Logistics GmbH,AT,21/02/2018,10/04/2018,http://www.railcargologistics.com/
rail_company_3574,3574,OFZ,"OFZ, a.s.",SK,26/02/2018,10/04/2018,https://www.ofz.company/en/
rail_company_3575,3575,moovel,moovel Group GmbH,DE,18/01/2018,16/03/2018,https://www.moovel-group.com/en
rail_company_3576,3576,BRX,Bartex Spółka z ograniczona odpowiedzialnoscia,PL,15/03/2018,19/03/2018,www.bartex-paliwa.pl
rail_company_3577,3577,TLC,Transport line Cargo,CZ,15/03/2018,19/03/2018,
rail_company_3578,3578,SL,AB Storstockholms Lokaltrafik,SE,20/03/2018,02/05/2018,
rail_company_3579,3579,Sersa,Sersa Group AG (Schweiz),CH,21/03/2018,09/03/2018,http://sersa-group.com/
rail_company_3580,3580,RCC-PL,Rail Cargo Carrier - Poland  Sp.z.o.o.,PL,20/04/2018,24/04/2018,
rail_company_3581,3581,SITFA,SITFA SpA,IT,20/04/2018,20/04/2018,http://www.sitfa.net/
rail_company_3582,3582,Grenland Rail,Grenland Rail AS,NO,20/04/2018,29/05/2018,http://www.grenlandrail.no
rail_company_3583,3583,SDKD,"SD - Kolejová doprava, a.s.",CZ,15/05/2018,22/06/2018,http://www.sd-kd.cz/
rail_company_3584,3584,LGC CARGO,UAB LGC CARGO,LT,18/05/2018,28/05/2018,
rail_company_3585,3585,BLSCI,BLS Cargo Italia,IT,25/05/2018,06/06/2018,http://www.bls-cargo.it
rail_company_3586,3586,BETONPLUS,BETONPLUS Company,AL,30/05/2018,06/06/2018,www.betonplus-al.com
rail_company_3587,3587,JLZR,JELZŐŐR Kft,HU,01/06/2018,06/06/2018,
rail_company_3588,3588,NCL NEO CARGO LOGISTIC d.o.o.,"NCL NEO CARGO LOGISTIC d.o.o., Beograd, Zvezdara",RS,04/06/2018,15/06/2018,
rail_company_3589,3589,TRAPI,Trans Rapid s.r.o.,CZ,27/03/2018,06/06/2018,
rail_company_3590,3590,DMVCR,DMV Cargo Rail EOOD,BG,12/06/2018,15/06/2018,
rail_company_3591,3591,AKN,AKN Eisenbahn AG,DE,12/06/2018,15/06/2018,https://www.akn.de/die-akn.html
rail_company_3592,3592,Press,Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn,DE,13/06/2018,18/06/2018,http://www.pressnitztalbahn.com
rail_company_3593,3593,RHKE,Hafen Krefeld GmbH & Co. KG,DE,19/06/2018,21/06/2018,http://www.rheinhafen-krefeld.de/
rail_company_3594,3594,Abellio,Abellio GmbH,DE,22/06/2018,23/07/2018,https://www.abellio.de/
rail_company_3595,3595,ALZA CARGO,ALZA CARGO Sp. z.o.o.,PL,11/07/2018,11/07/2018,http://www.alzacargo.pl/
rail_company_3596,3596,STVG,Stauden-Verkehrs-GmbH,DE,31/07/2018,13/09/2018,http://www.staudenbahn.de/impressum.html
rail_company_3597,3597,TSG,Theaterservice Graz GmbH,AT,01/08/2018,03/08/2018,https://www.art-event.com/en/
rail_company_3598,3598,OLAVION,Olavion Sp. z.o.o.,PL,03/08/2018,07/08/2018,
rail_company_3599,3599,LOMA,Lokomotion Austria Gesellschaft für Schienentraktion mbH,AT,13/08/2018,14/08/2018,https://www.lokomotion-rail.de/
rail_company_3600,3600,MEVAT,MEV Independent Railway Services GmbH,AT,16/08/2018,05/09/2018,https://www.m-e-v.at/
rail_company_3601,3601,TRL,"Ten Rail, železniški tovorni promet d.o.o.",SI,17/08/2018,05/09/2018,
rail_company_3602,3602,VVV,Verkehrsverbund Vorarlberg GmbH,AT,23/08/2018,04/10/2018,https://www.vmobil.at/index.php?menuid=190
rail_company_3603,3603,PR,Pannon Rail d.o.o.,RS,30/08/2018,05/09/2018,
rail_company_3604,3604,GoAbout,GoAbout B.V.,NL,03/09/2018,24/09/2018,https://goabout.com/
rail_company_3605,3605,ETMF,ETMF Transport,FR,04/09/2018,20/09/2018,
rail_company_3606,3606,Qbuzz,Qbuzz B.V.,NL,05/09/2018,06/09/2018,https://www.qbuzz.nl/
rail_company_3607,3607,AVG,Albtal-Verkehrs-Gesellschaft mbH,DE,17/09/2018,04/10/2018,https://www.avg.info/
rail_company_3608,3608,WLB,WIENER LOKALBAHNEN GmbH,AT,11/09/2018,27/09/2018,
rail_company_3609,3609,DB Cargo Belgium,DB Cargo Belgium BVBA,BE,03/10/2018,04/10/2018,
rail_company_3610,3610,Rail Technika Kft.,Rail Technika Mérnöki Szolgáltató és Kereskedelmi Kft,HU,04/10/2018,04/10/2018,http://www.railtechnika.hu/
rail_company_3611,3611,Port of Antwerp,Havenbedrijf Antwerpen NV van publiek recht,BE,04/10/2018,04/10/2018,http://www.portofantwerp.com
rail_company_3612,3612,K-Rail,K-Rail GmbH,de,09/10/2018,10/10/2018,https://www.netzwerk-bahnen.de
rail_company_3613,3613,STB,Steiermarkbahn und Bus GmbH,AT,11/10/2018,18/10/2018,http://www.steiermarkbahn.at
rail_company_3614,3614,ZÁHONY-PORT Co,ZÁHONY-PORT Záhonyi Logistics and Load Handling Servicing,,,,
rail_company_3615,3615,RF,Railflex GmbH,DE,17/10/2018,19/10/2018,http://www.railflex.de
rail_company_3616,3616,LE s.r.o.,Leo Express s.r.o.,CZ,18/10/2018,19/10/2018,
rail_company_3617,3617,Adriafer,Adriafer s.r.l.,IT,22/10/2018,24/10/2018,http://www.adriafer.com/
rail_company_3618,3618,Depol sp.z.o.o.,Przedsiębiorstwo Obrotu Surowcami Wtórnymi „DEPOL” Sp.,,,,
rail_company_3619,3619,"""TBD-TP"" JSC","""TBD-Tovarni Prevozi"" JSC",BG,25/10/2018,05/11/2018,
rail_company_3620,3620,UIRR scrl,Union Internationale pour le Transport Combiné Rail-Route,BE,26/10/2018,05/11/2018,http://www.uirr.com/
rail_company_3621,3621,L&W,Laeger & Wöstenhöfer GmbH & Co.KG,DE,26/10/2018,05/11/2018,https://lundw-privatbahn.de/
rail_company_3622,3622,CMO,Cargo Motion s.r.o.,CZ,02/11/2018,06/11/2018,
rail_company_3624,3624,SFP,Societa Ferroviaria Provvisoria S.C.A.R.L.,IT,06/11/2018,06/11/2018,
rail_company_3625,3625,Kemira FIN,"Kemira Chemicals Oy, Joutseno",FI,07/11/2018,12/11/2018,https://www.kemira.com/
rail_company_3626,3626,GVB,GVB Exploitatie BV,NL,08/11/2018,12/11/2018,https://en.gvb.nl/
rail_company_3627,3627,Lineas Deutschland,Lineas Deutschland GmbH,DE,12/11/2018,19/11/2018,https://lineas.net/
rail_company_3628,3628,Lineas Italia,Lineas Italia SRL,IT,12/11/2018,19/11/2018,https://lineas.net/
rail_company_3629,3629,Lineas Netherland,Lineas Nederland BV,NL,12/11/2018,19/11/2018,https://lineas.net/
rail_company_3630,3630,Hit Rail,Hit Rail BV,NL,13/11/2018,19/11/2018,https://www.hitrail.com/
rail_company_3631,3631,Logserv,Logistik Service GmbH.,AT,14/11/2018,20/11/2018,http://www.logserv.at
rail_company_3632,3632,SwRail,Swietelsky Rail CZ s.r.o.,CZ,15/11/2018,20/11/2018,http://www.swietelsky.cz
rail_company_3633,3633,OR,Ouestrail SAS,FR,15/11/2018,20/11/2018,http://www.ouestrail.ch/
rail_company_3634,3634,DTVG,Deutschlandtarifverbund GmbH,DE,20/11/2018,21/11/2018,https://deutschlandtarifverbund.de/
rail_company_3635,3635,VTG CH (ex AAEC),VTG Schweiz GmbH (ex AAEC),CH,22/11/2018,23/11/2018,https://www.vtg.com
rail_company_3636,3636,SRA,S-Rail GmbH,DE,26/11/2018,27/11/2018,https://www.setg.at/
rail_company_3637,3637,Duisburg Hafen AG,Duisburg Hafen AG,DE,26/11/2018,27/11/2018,https://www.duisport.de
rail_company_3638,3638,VIA,VIAMONT Servis as,CZ,10/12/2018,11/12/2018,http://www.viamontservis.cz
rail_company_3639,3639,SEZEV REKO as,SEZEV REKO as,CZ,10/12/2018,11/12/2018,https://www.sezev-reko.cz/
rail_company_3640,3640,LC,Lafarge Cement,CZ,10/12/2018,11/12/2018,https://www.lafarge.cz
rail_company_3641,3641,LG,"Lokalka Group, spolek",CZ,10/12/2018,11/12/2018,http://lokalkagroup.eu/
rail_company_3642,3642,RCAS,Railway Capital as,CZ,10/12/2018,11/12/2018,http://www.railwaycapital.cz/
rail_company_3643,3643,OLDOP,OLOMOUCKA DOPRAVNI sro,CZ,10/12/2018,11/12/2018,https://www.olomouckadopravni.cz/
rail_company_3644,3644,SZD,"Slezske zemske drahy, o.p.s",CZ,11/12/2018,13/12/2018,http://www.osoblazsko.com/
rail_company_3645,3645,ERC.D,European Railway Company Deutschland GmbH,DE,11/12/2018,13/12/2018,https://european-railway-company.com/
rail_company_3646,3646,FIRESTA a.s.,"FIRESTA - Fiser, rekonstrukce, stavby a.s.",CZ,11/12/2018,13/12/2018,http://www.firesta.cz
rail_company_3647,3647,Dutch Software,The Dutch Software Company B.V.,NL,11/12/2018,13/12/2018,https://dutch-software.nl/
rail_company_3648,3648,KK,KK-provoz a opravy lok. s.r.o,CZ,12/12/2018,13/12/2018,https://rejstrik-firem.kurzy.cz/25834282/kk-provoz-
rail_company_3649,3649,WTT,WTT s.r.o.,CZ,12/12/2018,13/12/2018,www.woodtt.eu
rail_company_3651,3651,PDCS,"PEDASTA dopravni stavby, s.r.o",CZ,13/12/2018,14/12/2018,http://pedasta.cz/
rail_company_3652,3652,WSBA,WAGON SERVICE travel s.r.o.,SK,20/12/2018,07/01/2019,www.wagonservice.sk
rail_company_3653,3653,RCC-RO,Rail Cargo Carrier - Romania SRL,RO,10/05/2011,10/05/2011,http://www.railcargocarrier.com/
rail_company_3654,3654,RCC-BX,Rail Cargo Carrier - Benelux B.V.,NL,15/10/2015,06/11/2015,https://www.railcargo.com/de/
rail_company_3655,3655,ENNA TRANSPORT,ENNA TRANSPORT d.o.o. za prijevoz tereta,HR,20/10/2015,21/10/2015,http:// www.transport.enna.hr
rail_company_3656,3656,NIR,Northern Ireland Railways Company Limited,GB,20/10/2015,01/12/2015,http://www.translink.co.uk/
rail_company_3657,3657,REKOP,REKOP s.r.o.,CZ,14/12/2018,14/12/2018,https://rejstrik-firem.kurzy.cz/27499499/rekop-sro/
rail_company_3658,3658,RPKM s.r.o.,RPKM s.r.o.,CZ,18/12/2018,18/12/2018,http://rpkm.cz/
rail_company_3659,3659,Orion Kolej,FHU Orion Kolej Krzysztof Warchol,PL,07/01/2019,08/01/2019,http://www.orionkolej.pl/
rail_company_3660,3660,Fabriquartz,Fabriquartz bv,NL,07/01/2019,08/01/2019,http://www.fabriquartz.com
rail_company_3661,3661,"TRAMO RAIL, a.s.","TRAMO RAIL, a.s.",CZ,07/01/2019,08/01/2019,http://www.tramo-rail.cz/
rail_company_3662,3662,Railizer,Railizer  Gbr,DE,07/01/2019,08/01/2019,https://www.railizer.de/
rail_company_3663,3663,MAV-HEV Co. Ltd.,MAV-HEV Suburban Rail Private Company Limited by Shares,HU,08/01/2019,09/01/2019,https://www.mav-hev.hu/
rail_company_3664,3664,ECS,"EUROVIA CS, a.s.",CZ,09/01/2019,10/01/2019,www.eurovia.cz
rail_company_3665,3665,Yara Suomi Oy,"Yara Suomi Oy, Siilinjarven tehtaat",FI,09/01/2019,10/01/2019,www.yara.com
rail_company_3666,3666,KDS,"Kladenská dopravní a strojní, s. r. o",CZ,14/01/2019,15/01/2019,www.kdskladno.cz
rail_company_3667,3667,DRAKEM s.r.o.,DRAKEM s.r.o.,CZ,17/01/2019,17/01/2019,http://www.drakem.cz/
rail_company_3668,3668,HSM OLC,Hrosi stavby Morava a.s.,CZ,21/01/2019,22/01/2019,www.hrosistavby.cz
rail_company_3669,3669,TORAMOS,TORAMOS s.r.o.,CZ,21/01/2019,22/01/2019,http://www.toramos.cz/
rail_company_3670,3670,CHT PCE,"Chladek a Tintera, Pardubice a.s.",CZ,21/01/2019,22/01/2019,www.cht-pce.cz
rail_company_3671,3671,ER,Eurorail Logistics d.o.o ...,HR,22/01/2019,24/01/2019,http://www.eurorail.hr
rail_company_3672,3672,ERS,Eurorail Logistics d.o.o..,RS,28/01/2019,28/01/2019,http://www.eurorail.rs
rail_company_3673,3673,H. Wendel,"Hans Wendel spol. s r.o. & Co., k.s.",CZ,28/01/2019,29/01/2019,https://www.hanswendel.cz/
rail_company_3674,3674,Albametal,Albametal,AL,29/01/2019,31/01/2019,www.albametal.net
rail_company_3675,3675,STRABAG Rail,STRABAG Rail Fahrleitungen GmbH,DE,31/01/2019,01/02/2019,http://www.strabag-rail.com/
rail_company_3676,3676,CERHR,CER Cargo d.o.o.,HR,07/02/2019,08/02/2019,http://cercargo.eu/
rail_company_3677,3677,STAV GmbH,STAV GmbH,DE,07/02/2019,08/02/2019,http://www.stav-gmbh.de/
rail_company_3678,3678,RSTL,RST Logistics Sp. z o.o,PL,08/02/2019,08/02/2019,www.rstlogistics.pl
rail_company_3679,3679,RIWNL,Sim Boerema BV,NL,12/02/2019,13/02/2019,
rail_company_3680,3680,Belfry BSS Kft,Belfry BSS Korlatolt Felelossegu Tarsasag,HU,29/03/2019,01/04/2019,www.belfrygroup.eu
rail_company_3681,3681,KPT,KPT rail s.r.o.,CZ,12/04/2019,15/04/2019,https://www.kptrail.cz/
rail_company_3682,3682,IDS,IDS Inženýrské a dopravní stavby Olomouc a.s.,CZ,12/04/2019,15/04/2019,http://www.ids-olomouc.cz
rail_company_3683,3683,FEDASOLUCIONS,FEDASOLUCIONS AD,AD,12/04/2019,15/04/2019,www.fedasolucions.ad
rail_company_3684,3684,ABRM,Abellio Rail Mitteldeutschland GmbH,DE,12/04/2019,10/05/2019,https://www.abellio.de/
rail_company_3685,3685,LGD,Linde AG,DE,12/04/2019,10/05/2019,http://www.linde-gas.com
rail_company_3686,3686,G&G Kft.,G&G Novenyvedelmi es Kereskedelmi Kft.,HU,12/04/2019,10/05/2019,http://www.gesgkft.hu/gg_dev/hu/
rail_company_3687,3687,RUTR,RUTR s.r.o.,CZ,12/04/2019,10/05/2019,http://www.rutr.cz/
rail_company_3688,3688,VUZ a.s.,"Vyzkumny Ustav Zeleznicni, a.s.",CZ,12/04/2019,10/05/2019,http://www.cdvuz.cz/
rail_company_3689,3689,UKL,UKL iT & Logistik GmbH,DE,19/04/2019,10/05/2019,https://www.ukl.de/
rail_company_3690,3690,NIS a.d.,NIS a.d. Novi Sad,RS,19/04/2019,10/05/2019,https://www.nis.eu/en/
rail_company_3691,3691,TRANSIFER,TRANSIFER,FR,23/04/2019,10/05/2019,
rail_company_3692,3692,INA,INA - Industrija Nafte d.d.,HR,26/04/2019,10/05/2019,
rail_company_3693,3693,IRT,IRT Sp. Z.o.o.,PL,26/04/2019,10/05/2019,
rail_company_3694,3694,Mertz,Mertz Rail AB,SE,30/04/2019,10/05/2019,https://www.mertz.se/se
rail_company_3695,3695,SGR,Sangritana S.p.A.,IT,10/05/2019,10/05/2019,www.sangritana.it
rail_company_3696,3696,SILVA LS,SILVA LS SP.ZO.O.,PL,10/05/2019,10/05/2019,
rail_company_3697,3697,CENDIS,CENDIS s.p.,CZ,10/05/2019,10/05/2019,http://www.cendis.cz
rail_company_3698,3698,BLSCI,BLS cargo Italia S.r.l.,IT,24/05/2019,04/06/2019,http://www.bls-cargo.it
rail_company_3699,3699,HSL CS,"HSL Logistik, s.r.o.",CZ,24/05/2019,04/06/2019,
rail_company_3700,3700,HBR,Havenbedrijf Rottendam N.V.,NL,24/05/2019,04/06/2019,www.portofrotterdam.com
rail_company_3701,3701,DBCL,DB Cargo Logistics GmbH..,DE,24/05/2019,04/06/2019,
rail_company_3702,3702,SLRS,Salzland Rail Service GmbH,DE,04/05/2019,04/06/2019,
rail_company_3703,3703,Region Grand Est,Region  Grand Est,FR,07/06/2019,10/06/2019,https://www.grandest.fr/
rail_company_3704,3704,RSS,Rail Services Slovakia s.r.o,SK,07/06/2019,10/06/2019,
rail_company_3705,3705,NOR,NOR a.s.,CZ,10/06/2019,11/06/2019,
rail_company_3706,3706,HRDE,Hector Rail Gmbh,DE,10/06/2019,11/06/2019,https://www.hectorrail.com/
rail_company_3707,3707,DBCSI,DB Cargo AG.,DE,10/06/2019,11/06/2019,http://www.dbcargo.com/ecosolutions
rail_company_3708,3708,Eurailscout,Eurailscout Inspection & Analysis B.V.,NL,11/06/2019,12/06/2019,http://www.eurailscout.com/
rail_company_3709,3709,EZ Praha,Elektrizace železnic Praha a.s,CZ,11/06/2019,12/06/2019,www.elzel.cz
rail_company_3710,3710,MAV FKG Kft.,MAV FKG Felepitmenykarbantarto es Gepjavito Korlatolt,,,,
rail_company_3711,3711,CSP Logitren,CSP Logitren SA,ES,26/06/2019,28/06/2019,http://www.logitren.es
rail_company_3712,3712,GX Solutions,GX Solutions a.s.,SK,26/06/2019,28/06/2019,http://www.gxsolutions.sk/
rail_company_3713,3713,RPB,Railport Brabant BV,NL,09/07/2019,11/07/2019,http://www.gvtintermodal.com/terminals/railport-
rail_company_3714,3714,KARPIEL,KARPIEL Sp. z. o.o.,PL,24/07/2019,01/08/2019,http://karpiel.info.pl/
rail_company_3715,3715,TRAINSPEED,TRAINSPEED Sp. z. o.o.,PL,24/07/2019,01/08/2019,http://kolej.trainspeed.eu
rail_company_3716,3716,LTE AT,LTE Austria GmbH,AT,25/07/2019,13/08/2019,www.LTE-group.eu
rail_company_3718,3718,MDW,MEDWAY ITALIA SRL,IT,25/07/2019,01/08/2019,
rail_company_3719,3719,RFG,Regiobahn Fahrbetriebsgesellschaft mbH,DE,25/07/2019,03/08/2019,www.regio-bahn.de
rail_company_3720,3720,FWD GmbH,Forwardis GmbH,DE,01/08/2019,03/08/2019,http://www.forwardis.com/
rail_company_3721,3721,FWD SAS,Forwardis SAS,FR,01/08/2019,03/08/2019,http://www.forwardis.com/
rail_company_3722,3722,erixx,erixx GmbH,DE,01/08/2019,03/08/2019,www.erixx.de
rail_company_3723,3723,FLEX,Flex Bahndienstleistungen GmbH,DE,13/08/2019,13/08/2019,www.flex-bahndienstleistungen.de
rail_company_3724,3724,ETFS,ETF-Services,FR,13/08/2019,13/08/2019,www.etf.fr
rail_company_3725,3725,LET,Leo Express Tenders s.r.o,CZ,26/08/2019,07/09/2019,
rail_company_3726,3726,RND,RND s.r.o.,CZ,26/08/2019,26/08/2019,http://www.rndoc.cz/cs/
rail_company_3727,3727,TOP,Transagent Operator d.o.o. Beograd,RS,26/08/2019,26/08/2019,http://transagent.rs/
rail_company_3728,3728,S Rail,S Rail GmbH,AT,26/08/2019,26/08/2019,http://www.setg.at/
rail_company_3729,3729,RDC Deutschland,RDC Deutschland GmbH,DE,26/08/2019,26/08/2019,https://www.rdc-deutschland.de/
rail_company_3730,3730,AZS,RDC AUTOZUG Sylt GmbH,DE,26/08/2019,26/11/2020,www.autozug-sylt.de
rail_company_3731,3731,RDC Asset,RDC Asset GmbH,DE,26/08/2019,07/09/2019,https://www.rdc-deutschland.de/
rail_company_3732,3732,NTAB,Nordiska Tag AB,SE,28/08/2019,07/09/2019,
rail_company_3733,3733,GAN,Go Ahead Norge AS,GB,07/09/2019,16/09/2019,www.go-ahead.com
rail_company_3734,3734,Palettenwerk Middelbeck GmbH,Palettenwerk Middelbeck GmbH,DE,14/09/2019,19/09/2019,
rail_company_3735,3735,KVV,Karlsruher Verkehrsverbund GmbH,DE,14/09/2019,19/09/2019,
rail_company_3736,3736,Die Landerbahn CZ,Die Landerbahn CZ s.r.o.,CZ,14/09/2019,19/09/2019,
rail_company_3737,3737,METSA,Metsa Tissue AB,SE,19/09/2019,26/09/2019,
rail_company_3738,3738,RAIL STM,RAIL STM Sp zoo,PL,19/09/2019,26/09/2019,
rail_company_3739,3739,TKFR,RailAdventure France,FR,19/09/2019,26/09/2019,https://www.railadventure.de/
rail_company_3740,3740,KDS2,KDS Kladenska dopravni a strojni s.r.o.,CZ,26/09/2019,04/11/2019,
rail_company_3741,3741,PEARL S.A.,Piraeus Europe Asia Rail Logistics S.A.,GR,04/10/2019,16/10/2019,
rail_company_3742,3742,LE-B,Lausitz Energie Bergbau AG,DE,04/10/2019,16/10/2019,
rail_company_3743,3743,CRAIL,"Continental Rail, S.A.U.",ES,04/10/2019,16/10/2019,
rail_company_3744,3744,MESEA,mesea,FR,04/10/2019,16/10/2019,https://www.mesea.fr/
rail_company_3745,3745,Cargo Wagon,"Cargo Wagon, a.s.",SK,04/10/2019,16/10/2019,
rail_company_3746,3746,HRP,HAM Rail Port GmbH,DE,14/10/2019,16/10/2019,www.hamrailport.de
rail_company_3747,3747,Tessta s.r.o.,Tessta s.r.o.,CZ,14/10/2019,16/10/2019,
rail_company_3748,3748,Lokotrans,Lokotrans d.o.o.,RS,15/10/2019,16/10/2019,
rail_company_3749,3749,ESGBI,ESG Eisenbahn Service Gesellschaft mbH,DE,15/10/2019,16/10/2019,
rail_company_3750,3750,DUSS,Deutsche Umschlaggesellschaft Schiene Strasse (DUSS) mbH,DE,15/10/2019,16/10/2019,
rail_company_3751,3751,ORL,Orion Rail Logistics Sp. Zo.o. sp.k,PL,16/10/2019,23/10/2019,
rail_company_3752,3752,RJUK,Regiojet UK a.s.,CZ,16/10/2019,23/10/2019,
rail_company_3753,3753,SOF,SOFISTIK SERVIS s.r.o.,CZ,21/10/2019,23/10/2019,
rail_company_3754,3754,DESP,Despotija d.o.o.,RS,31/10/2019,04/11/2019,
rail_company_3755,3755,OWLP,OST-WEST LOGISTIC POLAND sp.z.o.o.,PL,31/10/2019,04/11/2019,https://owlp.pl/
rail_company_3756,3756,BLSR,BLSR Rail AB,SE,07/11/2019,27/11/2019,
rail_company_3757,3757,RELOC,RELOC S.A.,RO,07/11/2019,26/11/2019,
rail_company_3758,3758,MEV CH,MEV Schweiz AG,CH,11/11/2019,27/11/2019,http://www.m-e-v.ch/
rail_company_3759,3759,CFLterminals,CFLterminals s.a.,LU,11/11/2019,27/11/2019,
rail_company_3760,3760,STA,STA Sudtiroler Transportstrukturen AG,IT,11/11/2019,27/11/2019,https://www.sta.bz.it/de/
rail_company_3761,3761,SST,SamerSeaports et terminals S.r.l.,IT,12/11/2019,27/11/2019,
rail_company_3762,3762,RSBG,Rennsteigbahn GmbH and Co KG,DE,14/11/2019,27/11/2019,
rail_company_3763,3763,SR,smart rail GmbH,DE,25/11/2019,27/11/2019,
rail_company_3764,3764,Wiencont,Wiencont Container Terminal GmbH,AT,27/11/2019,28/11/2019,www.wiencont.com
rail_company_3765,3765,RFC 1,Rail Freight Corridor Rhine-Alpine,DE,03/12/2019,09/12/2019,https://www.corridor-rhine-alpine.eu/
rail_company_3766,3766,RFC NSRM,Rail Freight Corridor North Sea Rhine Mediterranean,LU,03/12/2019,09/12/2019,https://www.rfc-northsea-med.eu/
rail_company_3767,3767,RFC SCANMED,Rail Freight Corridor Scandinavian-Mediterranean,AT,03/12/2019,09/12/2019,https://www.scanmedfreight.eu/
